,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
619,019180,KR7019180009,티에이치엔,KOSPI,,7970,2,-80,-0.99,8050,8240,7940,449275,3616618000,143460000000,18000000,STK
620,019680,KR7019680008,대교,KOSPI,,1693,1,3,0.18,1690,1694,1684,93299,157560300,143401925050,84702850,STK
621,214390,KR7214390007,경보제약,KOSPI,,5990,2,-40,-0.66,6030,6040,5940,59699,357310980,143202091400,23906860,STK
622,012800,KR7012800009,대창,KOSPI,,1566,2,-59,-3.63,1631,1662,1555,3035952,4853683189,142726021434,91140499,STK
623,004060,KR7004060000,SG세계물산,KOSPI,,704,1,21,3.07,679,789,655,82829447,60364886753,142507171840,202424960,STK
624,350520,KR7350520003,이지스레지던스리츠,KOSPI,,3860,1,5,0.13,3855,3870,3820,71111,273670178,142303539720,36866202,STK
625,024090,KR7024090003,디씨엠,KOSPI,,12480,1,60,0.48,12450,12590,12370,18996,236859210,142272000000,11400000,STK
626,002620,KR7002620003,제일파마홀딩스,KOSPI,,8870,2,-80,-0.89,8950,9100,8550,98922,870298035,141683658850,15973355,STK
627,035000,KR7035000009,HS애드,KOSPI,,8740,1,90,1.04,8650,8810,8630,17531,152871870,141654808560,16207644,STK
628,020120,KR7020120002,키다리스튜디오,KOSPI,,3805,1,80,2.15,3750,4050,3720,669708,2613361593,141027629630,37063766,STK
629,036420,KR7036420008,콘텐트리중앙,KOSPI,,7280,2,-60,-0.82,7340,7350,7150,74347,537427770,140229602240,19262308,STK
630,067830,KR7067830000,세이브존I&C,KOSPI,,3360,2,-35,-1.03,3365,3395,3315,146728,491099501,137897407200,41040895,STK
631,248170,KR7248170003,샘표식품,KOSPI,,30050,2,-250,-0.83,30300,30400,29950,18598,561216100,137276994300,4568286,STK
632,000230,KR7000230003,일동홀딩스,KOSPI,,11860,2,-220,-1.82,12070,12080,11850,35457,423282250,136869144000,11540400,STK
633,010660,KR7010660009,화천기계,KOSPI,,6200,1,100,1.64,6160,6490,6030,688917,4287765500,136400000000,22000000,STK
634,120030,KR7120030002,조선선재,KOSPI,,108200,2,-1100,-1.01,110000,110000,106500,6694,723798700,136077838200,1257651,STK
635,007210,KR7007210008,벽산,KOSPI,,2035,1,48,2.42,1988,2080,1988,750512,1528087842,136060100000,66860000,STK
636,267290,KR7267290005,경동도시가스,KOSPI,,22950,1,200,0.88,22700,23250,22700,24322,557047850,135299567700,5895406,STK
637,016740,KR7016740003,두올,KOSPI,,4620,2,-265,-5.42,4890,4900,4535,414630,1930201559,132473990880,28674024,STK
638,095720,KR7095720009,웅진씽크빅,KOSPI,,1146,2,-1,-0.09,1149,1162,1141,223007,255955088,132369858810,115505985,STK
639,004080,KR7004080008,신흥,KOSPI,,13940,2,-40,-0.29,14010,14140,13870,11229,156655140,131036000000,9400000,STK
640,014580,KR7014580005,태경비케이,KOSPI,,4745,2,-20,-0.42,4770,4800,4735,185917,886886714,130881809500,27583100,STK
641,004140,KR7004140000,동방,KOSPI,,2715,1,15,0.56,2715,2750,2695,665048,1809127193,130243344690,47971766,STK
642,001290,KR7001290006,상상인증권,KOSPI,,1199,1,36,3.1,1180,1200,1147,1778355,2094122196,129896206880,108337120,STK
643,014530,KR7014530000,극동유화,KOSPI,,3690,2,-25,-0.67,3720,3750,3670,289727,1074590760,128668159800,34869420,STK
644,002200,KR7002200004,한국수출포장,KOSPI,,3180,2,-25,-0.78,3195,3210,3175,112830,359625897,127200000000,40000000,STK
645,017370,KR7017370008,우신시스템,KOSPI,,6880,1,30,0.44,6820,6980,6800,142897,984064700,126000691520,18314054,STK
646,058850,KR7058850009,KTcs,KOSPI,,2945,2,-20,-0.67,2980,2980,2935,623147,1838108856,125707325000,42685000,STK
647,227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,13760,1,40,0.29,13720,13950,13610,42831,589849100,125227503360,9100836,STK
648,139990,KR7139990006,아주스틸,KOSPI,,3230,2,-45,-1.37,3275,3300,3175,47518,154952505,125179987220,38755414,STK
649,001020,KR7001020007,페이퍼코리아,KOSPI,,700,1,26,3.86,680,781,675,800401,580247390,124588319100,177983313,STK
650,267850,KR7267850006,아시아나IDT,KOSPI,,11170,1,110,0.99,11080,11400,10990,49565,556358635,123987000000,11100000,STK
651,004840,KR7004840005,DRB동일,KOSPI,,6190,2,-60,-0.96,6250,6360,6160,52433,327365215,123366700000,19930000,STK
652,015590,KR7015590003,DKME,KOSPI,,515,0,0,0.0,0,0,0,0,0,122045495160,236981544,STK
653,000180,KR7000180000,성창기업지주,KOSPI,,1740,2,-38,-2.14,1783,1783,1728,216118,378858783,121367784000,69751600,STK
654,017550,KR7017550005,수산세보틱스,KOSPI,,1945,2,-85,-4.19,2045,2045,1941,758730,1493581615,121366307850,62399130,STK
655,002780,KR7002780005,진흥기업,KOSPI,,832,1,5,0.6,836,841,813,1306304,1081242536,121032491840,145471745,STK
656,005870,KR7005870001,휴니드,KOSPI,,8570,2,-120,-1.38,8700,8720,8520,245509,2109593870,120974248550,14116015,STK
657,034590,KR7034590000,인천도시가스,KOSPI,,27600,1,200,0.73,27350,27950,27350,7997,220980750,120743210400,4374754,STK
658,017900,KR7017900002,광전자,KOSPI,,2080,1,15,0.73,2065,2160,2040,529321,1107018474,120523027040,57943763,STK
659,023800,KR7023800006,인지컨트롤스,KOSPI,,7590,1,150,2.02,7440,7780,7410,241737,1851192615,119991805230,15809197,STK
660,480370,KR7480370006,씨케이솔루션,KOSPI,,10950,2,-150,-1.35,11100,11280,10820,293283,3249160025,119736727950,10934861,STK
661,014160,KR7014160006,대영포장,KOSPI,,1095,2,-8,-0.73,1106,1115,1090,487751,535963566,118692031155,108394549,STK
662,006840,KR7006840003,AK홀딩스,KOSPI,,8900,1,70,0.79,8830,8980,8760,19222,171139000,117903292900,13247561,STK
663,063160,KR7063160006,종근당바이오,KOSPI,,21300,2,-250,-1.16,21650,21700,21300,40449,870319875,116850990600,5485962,STK
664,000105,KR7000101006,유한양행우,KOSPI,,96700,2,-900,-0.92,98000,98000,94600,8345,800667400,114196898000,1180940,STK
665,214330,KR7214330003,금호에이치티,KOSPI,,523,1,6,1.16,517,526,517,646206,337093050,114038324730,218046510,STK
666,002450,KR7002450005,삼익악기,KOSPI,,1249,1,23,1.88,1229,1261,1217,474156,589974386,113073112835,90530915,STK
667,006660,KR7006660005,삼성공조,KOSPI,,13860,2,-40,-0.29,13900,14080,13800,77134,1073894635,112630712040,8126314,STK
668,004100,KR7004100004,태양금속,KOSPI,,3050,3,0,0.0,3035,3115,2980,905885,2749499926,111935000000,36700000,STK
669,264900,KR7264900002,크라운제과,KOSPI,,8890,3,0,0.0,8890,8940,8800,31420,278684320,111337026500,12523850,STK
670,002220,KR7002220002,한일철강,KOSPI,,4160,2,-90,-2.12,4270,4270,4160,95495,400601754,111061433600,26697460,STK
671,013870,KR7013870001,지엠비코리아,KOSPI,,5800,1,120,2.11,5680,5900,5620,111231,641133965,110619224000,19072280,STK
672,078935,KR7078931003,GS우,KOSPI,,61800,1,700,1.15,61600,62100,61300,15669,967118500,110302246800,1784826,STK
673,005740,KR7005740006,크라운해태홀딩스,KOSPI,,7420,2,-20,-0.27,7410,7500,7320,66208,491260510,110167314740,14847347,STK
674,023450,KR7023450000,동남합성,KOSPI,,31350,2,-250,-0.79,31950,31950,30000,3172,99184000,109725000000,3500000,STK
675,001560,KR7001560002,제일연마,KOSPI,,11190,2,-270,-2.36,12060,12450,11000,27584,312132520,109662000000,9800000,STK
676,011810,KR7011810009,STX,KOSPI,,3530,0,0,0.0,0,0,0,0,0,109493282310,31017927,STK
677,011330,KR7011330008,유니켐,KOSPI,,1169,2,-4,-0.34,1176,1176,1155,431407,501921214,109331517582,93525678,STK
678,032560,KR7032560005,황금에스티,KOSPI,,6420,2,-90,-1.38,6500,6520,6350,65383,419766770,109140000000,17000000,STK
679,058860,KR7058860008,KTis,KOSPI,,3130,2,-5,-0.16,3150,3170,3095,302186,945050488,108930260000,34802000,STK
680,007980,KR7007980006,TP,KOSPI,,2105,3,0,0.0,2150,2180,2085,836512,1782441369,107723648650,51175130,STK
681,008260,KR7008260002,NI스틸,KOSPI,,3730,1,30,0.81,3700,3775,3700,113180,422409605,106678436410,28600117,STK
682,001275,KR7001271006,부국증권우,KOSPI,,35250,2,-150,-0.42,35550,35550,35100,6754,237682600,105750000000,3000000,STK
683,011150,KR7011150000,CJ씨푸드,KOSPI,,2930,2,-70,-2.33,3000,3005,2930,436632,1285549431,105277164890,35930773,STK
684,000590,KR7000590000,CS홀딩스,KOSPI,,90800,1,500,0.55,90700,91000,86600,2841,251998700,104826965600,1154482,STK
685,004410,KR7004410007,서울식품,KOSPI,,268,1,36,15.52,237,283,232,217998127,57889651012,104566936448,390175136,STK
686,011000,KR7011000007,진원생명과학,KOSPI,,1221,2,-91,-6.94,1325,1325,1220,2759498,3467119183,104285531856,85409936,STK
687,013360,KR7013360003,일성건설,KOSPI,,1928,1,33,1.74,1895,1969,1890,451913,875648710,104159968640,54024880,STK
688,068290,KR7068290006,삼성출판사,KOSPI,,10350,2,-90,-0.86,10440,10500,10330,158763,1643900890,103500000000,10000000,STK
689,396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,2595,2,-15,-0.57,2610,2610,2590,107624,280021809,102777414300,39605940,STK
690,010960,KR7010960003,삼호개발,KOSPI,,4250,3,0,0.0,4230,4270,4215,64680,274582542,102510000000,24120000,STK
691,008700,KR7008700007,아남전자,KOSPI,,1326,2,-3,-0.23,1335,1355,1323,415803,556799568,102267511320,77124820,STK
692,33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,7640,1,260,3.52,7400,7800,7400,69460,529187415,102102488000,13364200,STK
693,003580,KR7003580008,HLB글로벌,KOSPI,,2005,2,-55,-2.67,2030,2060,1999,260843,524327769,101580327525,50663505,STK
694,079980,KR7079980009,휴비스,KOSPI,,2940,1,20,0.68,2945,2985,2920,132548,391803570,101430000000,34500000,STK
695,002720,KR7002720001,국제약품,KOSPI,,4780,2,-110,-2.25,4880,4895,4720,398504,1908571096,101143996960,21159832,STK
696,101140,KR7101140002,인바이오젠,KOSPI,,10040,2,-870,-7.97,10790,10790,9930,31657,321094680,100843928640,10044216,STK
697,119650,KR7119650000,KC코트렐,KOSPI,,918,0,0,0.0,0,0,0,0,0,100782913662,109785309,STK
698,163560,KR7163560006,동일고무벨트,KOSPI,,7250,1,60,0.83,7220,7310,7200,45151,328104520,100775000000,13900000,STK
699,002700,KR7002700003,신일전자,KOSPI,,1410,2,-6,-0.42,1416,1416,1400,591338,832050269,100177004610,71047521,STK
700,023000,KR7023000003,삼원강재,KOSPI,,2495,1,15,0.6,2490,2500,2455,44716,110906622,99800000000,40000000,STK
701,014440,KR7014440002,영보화학,KOSPI,,4980,1,60,1.22,4945,5010,4880,66817,332065170,99600000000,20000000,STK
702,031820,KR7031820004,아이티센씨티에스,KOSPI,,817,1,3,0.37,815,843,781,1922871,1568538055,98899047722,121051466,STK
703,004890,KR7004890000,동일산업,KOSPI,,40550,1,100,0.25,40450,42150,39950,1740,70439900,98342468250,2425215,STK
704,111380,KR7111380002,동인기연,KOSPI,,15990,2,-480,-2.91,16470,16500,15510,24360,391243320,97986720000,6128000,STK
705,096775,KR7096771001,SK이노베이션우,KOSPI,,77500,2,-1100,-1.4,78700,79600,76200,11276,874847950,96753015000,1248426,STK
706,002600,KR7002600005,조흥,KOSPI,,160600,2,-1300,-0.8,161900,162400,152700,1232,195984100,96360000000,600000,STK
707,006890,KR7006890008,태경케미컬,KOSPI,,8050,3,0,0.0,8110,8110,8010,25025,201216450,93380000000,11600000,STK
708,000850,KR7000850008,화천기공,KOSPI,,42400,2,-200,-0.47,42600,42950,41900,14212,600987300,93280000000,2200000,STK
709,005750,KR7005750005,대림바스,KOSPI,,5500,3,0,0.0,5540,5600,5470,43457,240244110,91697320000,16672240,STK
710,009770,KR7009770009,삼정펄프,KOSPI,,36450,1,300,0.83,36300,36450,35600,7160,257404800,91123942950,2499971,STK
711,011390,KR7011390002,부산산업,KOSPI,,85900,3,0,0.0,86000,88100,85800,10080,872735700,90710400000,1056000,STK
712,001260,KR7001260009,남광토건,KOSPI,,9210,1,60,0.66,9150,9280,9020,49635,454938565,90557988120,9832572,STK
713,009200,KR7009200007,무림페이퍼,KOSPI,,2170,1,5,0.23,2165,2220,2150,400270,872162370,90292202700,41609310,STK
714,004720,KR7004720009,팜젠사이언스,KOSPI,,4110,2,-70,-1.67,4225,4225,4090,97208,402212091,90233003220,21954502,STK
715,002795,KR7002791002,아모레퍼시픽홀딩스우,KOSPI,,13650,1,50,0.37,13630,13650,13370,25175,338715610,87957460500,6443770,STK
716,338100,KR7338100001,NH프라임리츠,KOSPI,,4700,1,145,3.18,4555,4745,4550,313876,1463922931,87702000000,18660000,STK
717,010040,KR7010040004,한국내화,KOSPI,,2125,1,10,0.47,2100,2130,2090,50696,106800842,87267506750,41067062,STK
718,001620,KR7001620004,케이비아이동국실업,KOSPI,,774,1,42,5.74,732,837,731,4312494,3470220129,86140805994,111293031,STK
719,085310,KR7085310001,엔케이,KOSPI,,1092,2,-27,-2.41,1119,1133,1091,613728,675724492,86137311624,78880322,STK
720,009180,KR7009180001,한솔로지스틱스,KOSPI,,3050,2,-30,-0.97,3080,3095,3010,167365,507932822,85875266250,28155825,STK
721,007280,KR7007280001,한국특강,KOSPI,,1404,2,-13,-0.92,1420,1440,1403,29567,41859393,85381888644,60813311,STK
722,006090,KR7006090005,사조오양,KOSPI,,9010,1,40,0.45,8970,9150,8970,24736,224338710,84898878390,9422739,STK
723,023810,KR7023810005,인팩,KOSPI,,8480,1,50,0.59,8420,8900,8420,91818,795450490,84800000000,10000000,STK
724,003780,KR7003780004,진양산업,KOSPI,,6510,2,-100,-1.51,6640,6640,6480,79866,523047280,84630000000,13000000,STK
725,37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,39650,1,700,1.8,38650,39900,38300,6422,253436000,83738857150,2111951,STK
726,006880,KR7006880009,신송홀딩스,KOSPI,,7060,2,-60,-0.84,7130,7150,7020,52509,370965970,83511737480,11828858,STK
727,012690,KR7012690004,모나리자,KOSPI,,2230,1,5,0.22,2225,2290,2220,337889,757284195,81553898650,36571255,STK
728,372910,KR7372910000,한컴라이프케어,KOSPI,,2945,1,5,0.17,2970,3040,2940,317758,949097417,81501125670,27674406,STK
729,007590,KR7007590003,동방아그로,KOSPI,,5960,2,-20,-0.33,5980,6010,5960,12949,77573830,81160758920,13617577,STK
730,004830,KR7004830006,덕성,KOSPI,,5140,1,20,0.39,5140,5210,5100,222630,1149345725,80595200000,15680000,STK
731,093240,KR7093240000,형지엘리트,KOSPI,,1312,2,-63,-4.58,1375,1375,1300,1874101,2499071536,80544019808,61390259,STK
732,000220,KR7000220004,유유제약,KOSPI,,4715,1,20,0.43,4700,4730,4670,127548,598921451,80307534965,17032351,STK
733,120115,KR7120111000,코오롱인더우,KOSPI,,28900,1,600,2.12,28300,29050,27750,26136,750196000,79991154000,2767860,STK
734,001470,KR7001470004,삼부토건,KOSPI,,347,0,0,0.0,0,0,0,0,0,79699592928,229681824,STK
735,018500,KR7018500009,동원금속,KOSPI,,1692,1,33,1.99,1659,1716,1658,634332,1078912992,79109346636,46754933,STK
736,013700,KR7013700000,까뮤이앤씨,KOSPI,,1323,2,-14,-1.05,1348,1420,1319,654544,894828321,79050348090,59750830,STK
737,000725,KR7000721001,현대건설우,KOSPI,,74900,1,3300,4.61,71600,75900,71200,35573,2648490750,78996505700,1054693,STK
738,002630,KR7002630002,오리엔트바이오,KOSPI,,664,2,-16,-2.35,686,692,651,3198309,2134130267,78739115320,118583005,STK
739,129260,KR7129260006,인터지스,KOSPI,,2630,1,20,0.77,2605,2650,2580,232432,608860350,78236908620,29747874,STK
740,004540,KR7004540001,깨끗한나라,KOSPI,,2100,1,173,8.98,2020,2195,1956,2865615,5946977523,78205455300,37240693,STK
741,055490,KR7055490007,테이팩스,KOSPI,,16360,1,170,1.05,16270,16530,16090,34633,566359455,78031474000,4769650,STK
742,009835,KR7009831009,한화솔루션우,KOSPI,,29950,1,150,0.5,29800,30550,29200,45701,1368695125,77131702550,2575349,STK
743,016090,KR7016090003,대현,KOSPI,,1730,2,-1,-0.06,1730,1734,1721,104007,179652338,76608396300,44282310,STK
744,001550,KR7001550003,조비,KOSPI,,14600,2,-440,-2.93,15070,15110,14600,103644,1537174695,75806689400,5192239,STK
745,002760,KR7002760007,보락,KOSPI,,1265,2,-16,-1.25,1281,1306,1264,564395,725438798,75773500000,59900000,STK
746,071090,KR7071090005,하이스틸,KOSPI,,3745,2,-65,-1.71,3855,3860,3745,133093,504268178,75617058895,20191471,STK
747,111110,KR7111110003,호전실업,KOSPI,,8060,1,30,0.37,8030,8110,8000,30438,244967210,75570560000,9376000,STK
748,004440,KR7004440004,삼일씨엔에스,KOSPI,,5880,1,180,3.16,5750,5950,5710,28982,168985460,74863848360,12731947,STK
749,003925,KR7003921004,남양유업우,KOSPI,,37200,3,0,0.0,37450,37700,36550,16276,603472350,74400000000,2000000,STK
750,001380,KR7001380005,SG글로벌,KOSPI,,1645,2,-34,-2.03,1670,1679,1638,223931,370645225,73966015235,44964143,STK
751,000950,KR7000950006,전방,KOSPI,,43950,1,2050,4.89,41900,44800,41500,8194,353561900,73836000000,1680000,STK
752,003010,KR7003010006,혜인,KOSPI,,5750,2,-20,-0.35,5770,5780,5650,142856,818068480,73098295250,12712747,STK
753,100220,KR7100220003,비상교육,KOSPI,,5620,2,-20,-0.35,5740,5750,5550,39077,219726190,73041684420,12996741,STK
754,024900,KR7024900003,디와이덕양,KOSPI,,2230,1,10,0.45,2220,2290,2200,207530,466321857,72619905400,32564980,STK
755,005305,KR7005301007,롯데칠성우,KOSPI,,92800,2,-200,-0.22,93000,93400,91900,2422,223467300,71948768000,775310,STK
756,012160,KR7012160008,영흥,KOSPI,,709,1,51,7.75,674,805,674,4726978,3499837905,71829053748,101310372,STK
757,003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,359,2,-49,-12.01,408,457,357,12088085,4871837181,71228416355,198407845,STK
758,378850,KR7378850002,화승알앤에이,KOSPI,,3745,1,25,0.67,3720,3840,3680,275360,1037205346,71131118135,18993623,STK
759,092780,KR7092780006,DYP,KOSPI,,5400,1,380,7.57,5000,5920,5000,1345303,7464039390,71109684000,13168460,STK
760,000910,KR7000910000,유니온,KOSPI,,4460,2,-30,-0.67,4490,4520,4455,173161,777301359,69627820740,15611619,STK
761,000890,KR7000890004,보해양조,KOSPI,,504,1,1,0.2,503,513,496,2041118,1028538877,69612545016,138120129,STK
762,004910,KR7004910006,조광페인트,KOSPI,,5390,2,-90,-1.64,5450,5520,5380,80024,433943350,68992000000,12800000,STK
763,092440,KR7092440007,기신정기,KOSPI,,2360,2,-15,-0.63,2375,2385,2350,55385,130773950,68912000000,29200000,STK
764,006980,KR7006980007,우성,KOSPI,,22000,2,-650,-2.87,22500,23000,22000,7427,168105500,67980000000,3090000,STK
765,025560,KR7025560004,미래산업,KOSPI,,15100,1,130,0.87,15150,15700,15000,63034,960062490,67688075400,4482654,STK
766,006490,KR7006490007,인스코비,KOSPI,,537,2,-9,-1.65,546,562,535,547451,299083750,67600844829,125886117,STK
767,014990,KR7014990006,인디에프,KOSPI,,899,1,2,0.22,897,922,890,297811,267773365,67526582505,75112995,STK
768,017040,KR7017040007,광명전기,KOSPI,,1557,1,6,0.39,1611,1693,1550,3106830,5007663635,67476666555,43337615,STK
769,058730,KR7058730003,다스코,KOSPI,,3565,2,-105,-2.86,3675,3715,3545,422539,1518535956,67339074665,18888941,STK
770,004450,KR7004450003,삼화왕관,KOSPI,,30950,1,50,0.16,30900,31400,30650,1495,46311250,66678030050,2154379,STK
771,002140,KR7002140002,고려산업,KOSPI,,2655,1,20,0.76,2645,2655,2625,234466,619232552,66214173375,24939425,STK
772,155660,KR7155660004,DSR,KOSPI,,4115,2,-45,-1.08,4160,4165,4080,58639,241149597,65840000000,16000000,STK
773,017180,KR7017180001,명문제약,KOSPI,,1913,2,-7,-0.36,1920,1943,1902,175730,337765134,64952957502,33953454,STK
774,047400,KR7047400007,유니온머티리얼,KOSPI,,1539,2,-12,-0.77,1565,1585,1532,793587,1238637887,64638000000,42000000,STK
775,357250,KR7357250000,미래에셋맵스리츠,KOSPI,,2565,1,20,0.79,2560,2565,2545,64631,165157136,64112444325,24995105,STK
776,069730,KR7069730000,DSR제강,KOSPI,,4450,3,0,0.0,4460,4460,4380,40719,180476870,64080000000,14400000,STK
777,049800,KR7049800006,우진플라임,KOSPI,,3155,1,275,9.55,2855,3485,2855,637438,2053591303,63100000000,20000000,STK
778,001465,KR7001461003,BYC우,KOSPI,,29250,1,800,2.81,28500,30000,27950,8492,245985050,63000112500,2153850,STK
779,003475,KR7003471000,유안타증권우,KOSPI,,4875,1,40,0.83,4865,4945,4790,51509,250447916,62947033500,12912212,STK
780,003465,KR7003461001,유화증권우,KOSPI,,3595,1,450,14.31,3405,3730,3405,110974,390674225,62827747875,17476425,STK
781,011300,KR7011300001,성안머티리얼스,KOSPI,,401,2,-6,-1.47,432,440,401,2875345,1208838175,62558516275,156006275,STK
782,28513K,KR728513K010,SK케미칼우,KOSPI,,29500,1,400,1.37,29300,29950,28850,19521,570912900,62405155500,2115429,STK
783,021050,KR7021050000,서원,KOSPI,,1297,2,-27,-2.04,1328,1335,1295,745108,977252720,61574543230,47474590,STK
784,075180,KR7075180000,새론오토모티브,KOSPI,,3205,2,-20,-0.62,3245,3245,3165,14723,46857600,61536000000,19200000,STK
785,123700,KR7123700007,SJM,KOSPI,,3920,3,0,0.0,3920,3995,3860,96033,377189577,61171200160,15604898,STK
786,010770,KR7010770006,평화홀딩스,KOSPI,,4140,1,140,3.5,4005,4390,3955,321832,1334553437,60549429240,14625466,STK
787,002920,KR7002920007,유성기업,KOSPI,,2320,1,25,1.09,2295,2340,2290,58458,135169236,60198200000,25947500,STK
788,041650,KR7041650003,상신브레이크,KOSPI,,2800,1,10,0.36,2790,2840,2780,105320,296422665,60120060000,21471450,STK
789,004920,KR7004920005,씨아이테크,KOSPI,,1150,2,-10,-0.86,1186,1186,1131,224576,257402636,60006852800,52179872,STK
790,118000,KR7118000009,메타케어,KOSPI,,349,2,-12,-3.32,361,362,337,4585406,1599855847,59950300036,171777364,STK
791,001210,KR7001210004,금호전기,KOSPI,,972,1,25,2.64,995,1009,951,2827754,2760892538,59830485084,61553997,STK
792,023960,KR7023960008,에쓰씨엔지니어링,KOSPI,,1570,2,-15,-0.95,1571,1611,1552,226852,357580870,59716480750,38035975,STK
793,072130,KR7072130008,유엔젤,KOSPI,,4590,2,-60,-1.29,4650,4670,4585,76175,350847547,59190133860,12895454,STK
794,004770,KR7004770004,써니전자,KOSPI,,1646,1,3,0.18,1645,1695,1635,608153,1010326090,58445242948,35507438,STK
795,025530,KR7025530007,SJM홀딩스,KOSPI,,3905,1,60,1.56,3845,3915,3840,29836,115637675,58317301240,14934008,STK
796,012280,KR7012280004,영화금속,KOSPI,,1123,1,53,4.95,1081,1170,1078,1211984,1366908637,58019239115,51664505,STK
797,069460,KR7069460004,대호에이엘,KOSPI,,665,2,-3,-0.45,688,698,663,3744706,2537482436,57902848080,87071952,STK
798,481850,KR7481850006,신한글로벌액티브리츠,KOSPI,,1322,1,14,1.07,1308,1325,1307,146296,192770682,57477471808,43477664,STK
799,133820,KR7133820001,화인베스틸,KOSPI,,1539,1,75,5.12,1465,1540,1430,259483,378323553,57119218578,37114502,STK
800,37550K,KR737550K011,DL이앤씨우,KOSPI,,26900,1,550,2.09,26450,27000,26450,18638,499413350,56863506500,2113885,STK
801,009320,KR7009320003,아진전자부품,KOSPI,,1137,1,31,2.8,1112,1170,1099,545547,623464106,56053838490,49299770,STK
802,027740,KR7027740000,마니커,KOSPI,,877,2,-20,-2.23,896,897,871,740035,650936897,55699346956,63511228,STK
803,011230,KR7011230000,삼화전자,KOSPI,,2880,3,0,0.0,2890,2925,2855,135133,391313645,55197460800,19165785,STK
804,003080,KR7003080009,SB성보,KOSPI,,2735,1,5,0.18,2730,2750,2710,20825,56817530,54754700000,20020000,STK
805,090080,KR7090080003,평화산업,KOSPI,,989,1,10,1.02,979,1015,979,661394,659605192,54298334151,54902259,STK
806,007610,KR7007610009,선도전기,KOSPI,,3000,0,0,0.0,0,0,0,0,0,54000000000,18000000,STK
807,006370,KR7006370001,대구백화점,KOSPI,,4990,2,-30,-0.6,5030,5040,4930,37866,188476385,53999838890,10821611,STK
808,009190,KR7009190000,대양금속,KOSPI,,1247,2,-26,-2.04,1279,1279,1234,470963,588977749,53861203375,43192625,STK
809,006125,KR7006121008,SK디스커버리우,KOSPI,,40650,2,-350,-0.85,41000,41000,40350,3204,129887450,53351295750,1312455,STK
810,002410,KR7002410009,범양건영,KOSPI,,1935,0,0,0.0,0,0,0,0,0,53173451700,27479820,STK
811,025750,KR7025750001,한솔홈데코,KOSPI,,653,1,16,2.51,643,673,633,1691206,1109760875,52609042297,80565149,STK
812,051630,KR7051630002,진양화학,KOSPI,,2480,2,-35,-1.39,2515,2540,2425,113447,280312186,52576000000,21200000,STK
813,023350,KR7023350002,한국종합기술,KOSPI,,4800,2,-15,-0.31,4835,4870,4765,28459,137509227,52560000000,10950000,STK
814,011420,KR7011420007,갤럭시아에스엠,KOSPI,,1907,2,-1,-0.05,1925,1925,1895,119979,228466085,52537171108,27549644,STK
815,007815,KR7007811003,코리아써우,KOSPI,,17620,1,350,2.03,17400,17900,17060,12437,219361880,52237837800,2964690,STK
816,308170,KR7308170000,씨티알모빌리티,KOSPI,,6050,3,0,0.0,6050,6360,5990,195164,1197115540,52090500000,8610000,STK
817,004870,KR7004870002,티웨이홀딩스,KOSPI,,437,2,-21,-4.59,459,463,423,473982,209947435,49452446878,113163494,STK
818,008870,KR7008870008,금비,KOSPI,,49400,3,0,0.0,49400,50000,49150,37471,1851179800,49400000000,1000000,STK
819,008250,KR7008250003,이건산업,KOSPI,,4485,2,-65,-1.43,4570,4570,4470,44468,200407911,49122567975,10952635,STK
820,000760,KR7000760009,이화산업,KOSPI,,17400,1,570,3.39,16690,17870,16500,8192,141324860,48720000000,2800000,STK
821,002880,KR7002880003,대유에이텍,KOSPI,,1038,2,-7,-0.67,1042,1050,1033,199249,207624063,48551406810,46773995,STK
822,357430,KR7357430008,마스턴프리미어리츠,KOSPI,,1560,2,-25,-1.58,1585,1585,1560,118128,185249196,47588278920,30505307,STK
823,003535,KR7003531001,한화투자증권우,KOSPI,,9790,2,-200,-2.0,10190,10190,9630,121190,1193823805,46992000000,4800000,STK
824,020760,KR7020760005,일진디스플,KOSPI,,902,0,0,0.0,0,0,0,0,0,46465394382,51513741,STK
825,465770,KR7465770006,STX그린로지스,KOSPI,,6450,2,-220,-3.3,6600,6720,6450,79709,519190155,46253156400,7171032,STK
826,014910,KR7014910004,성문전자,KOSPI,,2055,1,236,12.97,1819,2200,1761,5098697,10471099902,46157324175,22460985,STK
827,001070,KR7001070002,대한방직,KOSPI,,8550,1,190,2.27,8680,8740,8200,76901,648499475,45315000000,5300000,STK
828,000215,KR7000211003,DL우,KOSPI,,26850,1,250,0.94,26600,27000,25150,9178,244172875,45272187750,1686115,STK
829,008420,KR7008420002,문배철강,KOSPI,,2170,2,-10,-0.46,2165,2185,2155,86022,186702130,44492605850,20503505,STK
830,145270,KR7145270005,케이탑리츠,KOSPI,,915,2,-2,-0.22,918,923,911,55413,50838903,43975608210,48060774,STK
831,090370,KR7090370008,메타랩스,KOSPI,,1748,1,41,2.4,1723,1770,1689,266307,462575992,43533396372,24904689,STK
