,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1334,203450,KR7203450002,유니온바이오메트릭스,KOSDAQ,벤처기업부,3315,1,60,1.84,3295,3320,3220,35614,116787975,46671908205,14079007,KSQ
1335,059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,6600,1,260,4.1,6410,6900,6340,180208,1185638035,46667676000,7070860,KSQ
1336,140520,KR7140520008,대창스틸,KOSDAQ,우량기업부,2205,1,55,2.56,2150,2205,2115,33863,72343185,46545880815,21109243,KSQ
1337,038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,402,2,-56,-12.23,458,458,400,14084304,5873228906,46517167494,115714347,KSQ
1338,089150,KR7089150007,케이씨티,KOSDAQ,중견기업부,2710,3,0,0.0,2720,2740,2685,73753,200582735,46476500000,17150000,KSQ
1339,150900,KR7150900009,파수,KOSDAQ,벤처기업부,3970,1,5,0.13,3970,4020,3920,27138,108093095,46464570340,11703922,KSQ
1340,290120,KR7290120005,DH오토리드,KOSDAQ,우량기업부,2930,1,35,1.21,2900,3000,2870,109113,319153885,46365049570,15824249,KSQ
1341,297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1339,1,38,2.92,1301,1394,1301,202896,272523888,46357810902,34621218,KSQ
1342,321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,1644,2,-39,-2.32,1683,1690,1634,224155,369784212,46347786096,28192084,KSQ
1343,430690,KR7430690008,한싹,KOSDAQ,벤처기업부,4250,2,-25,-0.58,4280,4435,4150,67822,289793742,46305139750,10895327,KSQ
1344,220180,KR7220180004,핸디소프트,KOSDAQ,벤처기업부,1930,1,19,0.99,1911,1931,1867,49319,94024776,46186525060,23930842,KSQ
1345,257370,KR7257370007,피엔티엠에스,KOSDAQ,벤처기업부,3685,2,-95,-2.51,3780,3825,3595,161705,597616535,46080412785,12504861,KSQ
1346,131100,KR7131100000,티엔엔터테인먼트,KOSDAQ,중견기업부,1425,3,0,0.0,1425,1426,1389,41130,57841651,45951581700,32246724,KSQ
1347,036690,KR7036690006,코맥스,KOSDAQ,관리종목(소속부없음),2885,0,0,0.0,0,0,0,0,0,45885746130,15904938,KSQ
1348,014570,KR7014570006,고려제약,KOSDAQ,우량기업부,4170,1,30,0.72,4140,4200,4130,34992,145825820,45870000000,11000000,KSQ
1349,066910,KR7066910001,손오공,KOSDAQ,중견기업부,683,1,8,1.19,677,688,666,250230,169184173,45715351012,66933164,KSQ
1350,081580,KR7081580003,성우전자,KOSDAQ,중견기업부,2945,1,185,6.7,2805,3010,2765,893699,2622342403,45671481135,15508143,KSQ
1351,464580,KR7464580000,닷밀,KOSDAQ,기술성장기업부,2480,2,-65,-2.55,2540,2560,2480,93203,233639617,45647100720,18406089,KSQ
1352,223310,KR7223310004,사토시홀딩스,KOSDAQ,중견기업부,1754,2,-66,-3.63,1819,1819,1705,69304,123176554,45644717356,26023214,KSQ
1353,239610,KR7239610009,에이치엘사이언스,KOSDAQ,벤처기업부,8460,1,160,1.93,8250,8500,8150,6697,56120730,45617292900,5392115,KSQ
1354,277410,KR7277410007,인산가,KOSDAQ,벤처기업부,1186,2,-1,-0.08,1187,1198,1172,110391,131002080,45556044930,38411505,KSQ
1355,067170,KR7067170001,오텍,KOSDAQ,중견기업부,1905,1,8,0.42,1910,1925,1870,69163,131505478,45513507525,23891605,KSQ
1356,148780,KR7148780000,비큐AI,KOSDAQ,기술성장기업부,1446,2,-13,-0.89,1458,1475,1438,260834,379665551,45470518350,31445725,KSQ
1357,356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,3800,3,0,0.0,3835,3850,3760,116895,446084766,45424535000,11953825,KSQ
1358,256150,KR7256150004,한독크린텍,KOSDAQ,벤처기업부,5410,1,50,0.93,5360,5410,5350,21330,114964915,45416950000,8395000,KSQ
1359,475460,KR7475460002,미트박스,KOSDAQ,중견기업부,8080,2,-70,-0.86,8100,8900,8000,368100,3069403505,45353242000,5613025,KSQ
1360,355390,KR7355390006,크라우드웍스,KOSDAQ,기술성장기업부,3320,1,285,9.39,3200,3515,3065,539992,1808992151,45162544320,13603176,KSQ
1361,455180,KR7455180000,케이지에이,KOSDAQ,벤처기업부,3225,2,-70,-2.12,3295,3302,3205,83365,269719789,45015569100,13958316,KSQ
1362,123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,2015,1,10,0.5,2005,2025,1991,24027,48397289,44886297170,22276078,KSQ
1363,133750,KR7133750000,메가엠디,KOSDAQ,중견기업부,1916,3,0,0.0,1916,1920,1900,40976,78422013,44847959532,23407077,KSQ
1364,462510,KR7462510009,라메디텍,KOSDAQ,기술성장기업부,5090,2,-40,-0.78,5130,5250,5070,46881,241938635,44807091850,8802965,KSQ
1365,300120,KR7300120003,라온피플,KOSDAQ,벤처기업부,2145,1,5,0.23,2200,2220,2120,119614,257051480,44744725740,20860012,KSQ
1366,270520,KR7270520000,앱튼,KOSDAQ,벤처기업부,227,1,8,3.65,223,228,209,4670177,1018089906,44625736369,196589147,KSQ
1367,038620,KR7038620001,위즈코프,KOSDAQ,벤처기업부,589,1,15,2.61,575,589,571,638659,371050669,44604654885,75729465,KSQ
1368,127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,1035,1,8,0.78,1037,1077,1006,61285,62687175,44562106125,43055175,KSQ
1369,086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,5170,1,160,3.19,5070,5180,5050,155740,796473275,44516734790,8610587,KSQ
1370,066900,KR7066900002,디에이피,KOSDAQ,중견기업부,1945,1,14,0.73,1964,1965,1937,44739,87041675,44238058335,22744503,KSQ
1371,091590,KR7091590000,남화토건,KOSDAQ,우량기업부,3755,2,-40,-1.05,3780,3825,3750,9086,34409160,44083700000,11740000,KSQ
1372,270870,KR7270870009,뉴트리,KOSDAQ,우량기업부,4780,2,-90,-1.85,4915,4930,4700,65292,313800315,43977070720,9200224,KSQ
1373,101240,KR7101240000,씨큐브,KOSDAQ,우량기업부,4025,1,65,1.64,3970,4025,3960,72534,289655355,43717094750,10861390,KSQ
1374,146060,KR7146060009,율촌,KOSDAQ,중견기업부,1818,1,90,5.21,1748,1844,1684,636117,1121036756,43660351710,24015595,KSQ
1375,469750,KR7469750004,아이비젼웍스,KOSDAQ,벤처기업부,1257,2,-33,-2.56,1286,1297,1240,418818,530362462,43311796617,34456481,KSQ
1376,129890,KR7129890000,앱코,KOSDAQ,벤처기업부,948,2,-2,-0.21,953,969,945,251069,240138369,43177230696,45545602,KSQ
1377,192410,KR7192410009,오늘이엔엠,KOSDAQ,투자주의환기종목(소속부없음),922,1,32,3.6,930,953,845,433773,399091974,43021970306,46661573,KSQ
1378,038870,KR7038870002,에코바이오,KOSDAQ,중견기업부,3060,1,10,0.33,3050,3120,3000,89622,272547807,42885743940,14014949,KSQ
1379,239340,KR7239340003,이스트에이드,KOSDAQ,중견기업부,1589,1,14,0.89,1576,1610,1575,69982,111247735,42870638426,26979634,KSQ
1380,054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,715,1,63,9.66,652,765,641,7898331,5518233826,42866452915,59953081,KSQ
1381,012620,KR7012620001,원일특강,KOSDAQ,우량기업부,9720,1,180,1.89,9690,9775,9550,20750,200848300,42768000000,4400000,KSQ
1382,109960,KR7109960005,앱토크롬,KOSDAQ,투자주의환기종목(소속부없음),193,1,1,0.52,192,195,184,660852,125659120,42612328917,220789269,KSQ
1383,052600,KR7052600004,한네트,KOSDAQ,중견기업부,3680,1,25,0.68,3655,3682,3645,32296,118358715,42554416000,11563700,KSQ
1384,263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3075,1,30,0.99,3065,3115,3045,138929,428279212,42546148950,13836146,KSQ
1385,196700,KR7196700009,웹스,KOSDAQ,벤처기업부,2960,1,180,6.47,2825,3080,2670,909762,2634889986,42517866240,14364144,KSQ
1386,024120,KR7024120008,KB오토시스,KOSDAQ,중견기업부,3695,1,25,0.68,3675,3720,3665,38034,140162142,42492500000,11500000,KSQ
1387,073570,KR7073570004,리튬포어스,KOSDAQ,관리종목(소속부없음),703,1,20,2.93,683,720,683,544193,381663254,42311208623,60186641,KSQ
1388,221980,KR7221980006,케이디켐,KOSDAQ,우량기업부,10460,1,20,0.19,10450,10490,10370,2992,31144970,42204008000,4034800,KSQ
1389,228340,KR7228340006,동양파일,KOSDAQ,중견기업부,2110,1,35,1.69,2075,2160,2045,90169,189057460,42200000000,20000000,KSQ
1390,360350,KR7360350003,코셈,KOSDAQ,기술성장기업부,7360,2,-10,-0.14,7500,7640,7310,36274,267974135,42157859200,5727970,KSQ
1391,238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,1789,1,132,7.97,1657,1799,1655,138985,242478671,42115391067,23541303,KSQ
1392,101000,KR7101000008,KS인더스트리,KOSDAQ,중견기업부,1256,2,-24,-1.88,1281,1286,1228,792179,991932833,42009183312,33446802,KSQ
1393,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1093,2,-12,-1.09,1111,1115,1079,813476,885784101,42002804095,38428915,KSQ
1394,064520,KR7064520000,테크엘,KOSDAQ,중견기업부,1876,2,-97,-4.92,1957,1973,1866,93616,178398027,41930592312,22351062,KSQ
1395,438700,KR7438700007,버넥트,KOSDAQ,기술성장기업부,3755,2,-60,-1.57,3815,3865,3755,55997,211893430,41849061950,11144890,KSQ
1396,204020,KR7204020002,그리티,KOSDAQ,우량기업부,2150,1,30,1.42,2120,2155,2100,47485,101358429,41819288800,19450832,KSQ
1397,189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,4455,2,-5,-0.11,4465,4540,4390,50135,222888385,41798075220,9382284,KSQ
1398,340810,KR7340810001,시선AI,KOSDAQ,기술성장기업부,3225,1,120,3.86,3105,3225,3070,139863,441915232,41783364450,12956082,KSQ
1399,444530,KR7444530000,심플랫폼,KOSDAQ,기술성장기업부,6480,2,-50,-0.77,6530,6600,6400,42228,273516445,41454005040,6397223,KSQ
1400,065370,KR7065370009,위세아이텍,KOSDAQ,벤처기업부,5590,2,-130,-2.27,5710,5850,5590,41382,234874080,41276302860,7383954,KSQ
1401,009730,KR7009730003,이렘,KOSDAQ,벤처기업부,667,2,-9,-1.33,690,691,660,565421,379315423,41272073724,61877172,KSQ
1402,070300,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,1760,2,-59,-3.24,1801,1813,1731,181926,322366396,41020457280,23307078,KSQ
1403,106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,1813,2,-47,-2.53,1860,1860,1637,626506,1084922561,40831637231,22521587,KSQ
1404,318410,KR7318410008,비비씨,KOSDAQ,중견기업부,7340,2,-10,-0.14,7350,7350,7270,9797,71625440,40775483620,5555243,KSQ
1405,075970,KR7075970004,동국알앤에스,KOSDAQ,중견기업부,2215,2,-10,-0.45,2225,2230,2205,75722,167560662,40756000000,18400000,KSQ
1406,045060,KR7045060001,오공,KOSDAQ,우량기업부,2405,1,45,1.91,2390,2415,2360,101996,243646929,40745447470,16941974,KSQ
1407,053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,6790,2,-30,-0.44,6820,6880,6770,16559,112780485,40740000000,6000000,KSQ
1408,017000,KR7017000001,신원종합개발,KOSDAQ,우량기업부,3490,1,10,0.29,3480,3595,3470,187497,660550948,40721414230,11668027,KSQ
1409,013720,KR7013720008,THE CUBE&,KOSDAQ,중견기업부,668,2,-23,-3.33,697,709,650,582476,389524339,40633199524,60828143,KSQ
1410,263920,KR7263920001,휴엠앤씨,KOSDAQ,벤처기업부,4140,1,105,2.6,4035,4170,4035,22153,90660601,40609367640,9809026,KSQ
1411,331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,4950,1,270,5.77,4840,5090,4765,237914,1166427804,40412532600,8164148,KSQ
1412,013810,KR7013810007,스페코,KOSDAQ,중견기업부,2755,2,-45,-1.61,2750,2835,2670,640816,1766299225,40375819850,14655470,KSQ
1413,075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2425,2,-5,-0.21,2430,2445,2410,44490,107920957,40309126000,16622320,KSQ
1414,387570,KR7387570005,파인메딕스,KOSDAQ,기술성장기업부,7130,1,10,0.14,7100,7420,7080,16673,118768170,40112667000,5625900,KSQ
1415,031310,KR7031310006,아이즈비전,KOSDAQ,중견기업부,1520,1,6,0.4,1528,1536,1514,188532,287816783,40059665360,26355043,KSQ
1416,050110,KR7050110006,캠시스,KOSDAQ,중견기업부,541,0,0,0.0,0,0,0,0,0,39938847838,73824118,KSQ
1417,130500,KR7130500002,GH신소재,KOSDAQ,우량기업부,2745,2,-20,-0.72,2760,2825,2725,295856,823975840,39926167740,14545052,KSQ
1418,452980,KR7452980006,신한제11호스팩,KOSDAQ,SPAC(소속부없음),2110,1,5,0.24,2105,2110,2105,5788,12188445,39889550000,18905000,KSQ
1419,254120,KR7254120009,자비스,KOSDAQ,기술성장기업부,1296,2,-1,-0.08,1298,1333,1291,205443,266911691,39857533920,30754270,KSQ
1420,195990,KR7195990007,에이비프로바이오,KOSDAQ,투자주의환기종목(소속부없음),140,0,0,0.0,0,0,0,0,0,39856560940,284689721,KSQ
1421,052300,KR7052300001,오션인더블유,KOSDAQ,중견기업부,2360,2,-5,-0.21,2365,2365,2310,26733,62519695,39801737480,16865143,KSQ
1422,043200,KR7043200005,파루,KOSDAQ,벤처기업부,951,2,-29,-2.96,980,981,930,779245,739989763,39755903565,41804315,KSQ
1423,056730,KR7056730005,CNT85,KOSDAQ,벤처기업부,536,2,-11,-2.01,547,547,525,74514,39694209,39723595696,74111186,KSQ
1424,064090,KR7064090004,인크레더블버즈,KOSDAQ,중견기업부,798,0,0,0.0,0,0,0,0,0,39694710510,49742745,KSQ
1425,089140,KR7089140008,넥스턴앤롤코리아,KOSDAQ,벤처기업부,2660,1,55,2.11,2615,2760,2590,236911,629699878,39677182440,14916234,KSQ
1426,383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,3100,1,270,9.54,2830,3175,2830,544722,1671209205,39630796800,12784128,KSQ
1427,096690,KR7096690003,에이루트,KOSDAQ,중견기업부,1641,1,21,1.3,1637,1685,1615,58213,95576403,39608903973,24137053,KSQ
1428,027580,KR7027580000,상보,KOSDAQ,중견기업부,668,2,-47,-6.57,713,722,657,1588649,1073855437,39533094372,59181279,KSQ
1429,353590,KR7353590003,오토앤,KOSDAQ,중견기업부,3070,2,-105,-3.31,3180,3215,3035,102781,316899537,39527999900,12875570,KSQ
1430,298060,KR7298060005,에스씨엠생명과학,KOSDAQ,관리종목(소속부없음),894,1,14,1.59,946,946,882,155482,139395395,39517639344,44203176,KSQ
1431,187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,3880,1,55,1.44,3820,3910,3810,62575,241883950,39358118600,10143845,KSQ
1432,215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2335,3,0,0.0,2335,2390,2280,123248,287349885,39297059960,16829576,KSQ
1433,065440,KR7065440000,이루온,KOSDAQ,벤처기업부,1429,1,49,3.55,1390,1429,1375,301364,422017370,38976003580,27275020,KSQ
1434,099390,KR7099390007,브레인즈컴퍼니,KOSDAQ,벤처기업부,4745,1,60,1.28,4685,4750,4650,17417,82051518,38948302835,8208283,KSQ
1435,032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1174,2,-1,-0.09,1176,1208,1163,534483,631428441,38897043136,33132064,KSQ
1436,021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2375,1,25,1.06,2350,2400,2325,38817,91850785,38832587125,16350563,KSQ
1437,006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,3545,1,195,5.82,3645,3810,3425,1056236,3803426374,38711400000,10920000,KSQ
1438,318000,KR7318000007,KBG,KOSDAQ,벤처기업부,4425,1,45,1.03,4380,4425,4360,37823,165585375,38675486775,8740223,KSQ
1439,046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,895,2,-3,-0.33,903,903,887,116641,103888230,38639775035,43172933,KSQ
1440,363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,5450,1,350,6.86,5240,5500,5070,73062,392790375,38383249100,7042798,KSQ
1441,406820,KR7406820001,뷰티스킨,KOSDAQ,벤처기업부,2710,2,-35,-1.28,2745,2755,2685,110961,301202895,38308985470,14136157,KSQ
1442,043100,KR7043100007,알파AI,KOSDAQ,벤처기업부,1889,2,-87,-4.4,1976,2000,1804,322988,618399714,37987941120,20110080,KSQ
1443,177830,KR7177830007,파버나인,KOSDAQ,우량기업부,2815,2,-5,-0.18,2820,2820,2790,55468,156295245,37985472065,13493951,KSQ
1444,340440,KR7340440007,세림B&G,KOSDAQ,벤처기업부,1330,1,4,0.3,1328,1330,1297,82791,109166012,37743224120,28378364,KSQ
1445,140430,KR7140430000,카티스,KOSDAQ,벤처기업부,702,1,15,2.18,686,705,666,363696,250790062,37520172378,53447539,KSQ
1446,123750,KR7123750002,알톤,KOSDAQ,중견기업부,2710,2,-105,-3.73,2800,2800,2640,111405,301398222,37450191890,13819259,KSQ
1447,109670,KR7109670000,씨싸이트,KOSDAQ,중견기업부,6410,1,40,0.63,6370,6510,6120,20736,131599710,37412618820,5836602,KSQ
1448,900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),696,1,123,21.47,602,744,602,13281499,9283279329,37405801728,53743968,KSQ
1449,123010,KR7123010001,알엔티엑스,KOSDAQ,기술성장기업부,1145,2,-10,-0.87,1155,1177,1120,344801,395941308,37394030590,32658542,KSQ
1450,153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,726,1,58,8.68,669,727,669,502577,357226861,37374480000,51480000,KSQ
1451,115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,1581,2,-129,-7.54,1710,1758,1557,1521918,2459218300,37370947578,23637538,KSQ
1452,069140,KR7069140002,누리플랜,KOSDAQ,중견기업부,2585,2,-90,-3.36,2675,2675,2435,478944,1206354722,37230627940,14402564,KSQ
1453,397810,KR7397810003,애드포러스,KOSDAQ,벤처기업부,7210,1,170,2.41,7060,7390,7060,28718,207321825,37209151700,5160770,KSQ
1454,462980,KR7462980004,아이지넷,KOSDAQ,기술성장기업부,2040,1,20,0.99,2120,2135,2020,278916,577387112,37198251480,18234437,KSQ
1455,080520,KR7080520000,오디텍,KOSDAQ,벤처기업부,3285,1,150,4.78,3155,3350,3100,80152,260557090,37194139845,11322417,KSQ
1456,377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,1312,2,-31,-2.31,1343,1369,1300,565809,745470868,37142720000,28310000,KSQ
1457,210120,KR7210120002,캔버스엔,KOSDAQ,중견기업부,1530,2,-48,-3.04,1579,1608,1524,356164,553056584,37083341340,24237478,KSQ
1458,012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,692,1,6,0.87,715,724,678,3148836,2194861136,37042439604,53529537,KSQ
1459,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,4950,1,100,2.06,4855,4960,4855,57853,284962233,36899725500,7454490,KSQ
1460,431190,KR7431190008,케이쓰리아이,KOSDAQ,기술성장기업부,4900,2,-50,-1.01,4955,5100,4870,67964,336471760,36683565800,7486442,KSQ
1461,050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,2700,2,-35,-1.28,2735,2735,2685,8523,22994065,36623032200,13564086,KSQ
1462,071850,KR7071850002,캐스텍코리아,KOSDAQ,투자주의환기종목(소속부없음),1506,2,-3,-0.2,1520,1520,1479,7858,11743052,36536972628,24260938,KSQ
1463,032790,KR7032790008,엠젠솔루션,KOSDAQ,벤처기업부,711,2,-37,-4.95,750,776,705,526940,379890228,36517110732,51360212,KSQ
1464,035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3740,1,140,3.89,3600,3760,3595,102525,378595083,36392406600,9730590,KSQ
1465,303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,4955,1,15,0.3,4960,5060,4940,11578,57511332,36366226545,7339299,KSQ
1466,196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),203,0,0,0.0,0,0,0,0,0,36245520080,178549360,KSQ
1467,262840,KR7262840002,아이퀘스트,KOSDAQ,벤처기업부,1715,2,-8,-0.46,1723,1726,1705,54417,93185231,36244647075,21133905,KSQ
1468,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,579,1,1,0.17,574,589,568,281963,163748711,36064041567,62286773,KSQ
1469,001840,KR7001840008,이화공영,KOSDAQ,투자주의환기종목(소속부없음),2215,0,0,0.0,0,0,0,0,0,36027920805,16265427,KSQ
1470,284620,KR7284620002,카이노스메드,KOSDAQ,투자주의환기종목(소속부없음),1087,0,0,0.0,0,0,0,0,0,35965517911,33086953,KSQ
1471,462310,KR7462310004,뉴키즈온,KOSDAQ,중견기업부,4385,2,-65,-1.46,4450,4450,4330,40140,175720450,35891755585,8185121,KSQ
1472,094860,KR7094860004,네오리진,KOSDAQ,중견기업부,1424,2,-76,-5.07,1498,1510,1311,378418,532514783,35756659936,25110014,KSQ
1473,060540,KR7060540002,에스에이티,KOSDAQ,중견기업부,1368,1,36,2.7,1332,1377,1327,90605,121675603,35750362608,26133306,KSQ
1474,068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,35720093048,45912716,KSQ
1475,238490,KR7238490007,힘스,KOSDAQ,벤처기업부,3150,1,35,1.12,3115,3160,3110,34128,107110994,35633543400,11312236,KSQ
1476,084180,KR7084180009,수성웹툰,KOSDAQ,중견기업부,1970,1,240,13.87,1731,2190,1731,4037217,8126453933,35606337510,18074283,KSQ
1477,376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,3640,3,0,0.0,3640,3740,3600,23026,84056826,35549674160,9766394,KSQ
1478,900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),555,2,-2,-0.36,557,560,550,104338,57662715,35543129625,64041675,KSQ
1479,440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,3615,2,-70,-1.9,3685,3685,3610,27714,100775647,35535450000,9830000,KSQ
1480,301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,2695,2,-70,-2.53,2740,2760,2600,89121,239003533,35451948840,13154712,KSQ
1481,290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,3685,2,-25,-0.67,3780,3780,3685,39535,146483351,35404271320,9607672,KSQ
1482,169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,1930,1,7,0.36,1942,1942,1898,9115,17520991,35351651740,18316918,KSQ
1483,263050,KR7263050007,유틸렉스,KOSDAQ,기술성장기업부,959,0,0,0.0,0,0,0,0,0,35324626904,36834856,KSQ
1484,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),699,2,-7,-0.99,709,709,693,221039,154309266,35181318672,50330928,KSQ
1485,389680,KR7389680000,유디엠텍,KOSDAQ,기술성장기업부,840,2,-74,-8.1,914,915,836,1365748,1170869339,34937670600,41592465,KSQ
1486,274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,3845,2,-10,-0.26,3850,3875,3830,15844,60954540,34937565585,9086493,KSQ
1487,115480,KR7115480006,씨유메디칼,KOSDAQ,중견기업부,574,1,10,1.77,561,583,561,335380,191092455,34798496292,60624558,KSQ
1488,335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,2075,2,-50,-2.35,2120,2120,2075,35398,74071509,34757231475,16750473,KSQ
1489,191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,3095,1,65,2.15,3030,3145,2975,275958,836555838,34677169225,11204255,KSQ
1490,225220,KR7225220003,제놀루션,KOSDAQ,벤처기업부,1790,2,-20,-1.1,1810,1810,1789,88263,158719061,34350137590,19190021,KSQ
1491,048470,KR7048470009,대동스틸,KOSDAQ,중견기업부,3430,2,-100,-2.83,3600,3600,3420,106438,368318624,34300000000,10000000,KSQ
1492,088280,KR7088280003,쏘닉스,KOSDAQ,기술성장기업부,1978,2,-4,-0.2,2030,2030,1961,33555,66215020,34232237220,17306490,KSQ
1493,372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,4855,2,-115,-2.31,4970,5000,4830,22295,108497039,34165552595,7037189,KSQ
1494,466910,KR7466910007,엔에이치스팩30호,KOSDAQ,SPAC(소속부없음),3735,1,50,1.36,3685,3755,3625,174275,645793398,33988500000,9100000,KSQ
1495,080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,4655,1,85,1.86,4580,4750,4570,56424,263112565,33981500000,7300000,KSQ
1496,351320,KR7351320007,넥사다이내믹스,KOSDAQ,중견기업부,1144,2,-47,-3.95,1192,1213,1134,103032,118632558,33975246448,29698642,KSQ
1497,045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,3280,1,155,4.96,3200,3300,3110,155722,495837672,33939357200,10347365,KSQ
1498,101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,479,1,28,6.21,451,496,439,2698241,1290302597,33745899670,70450730,KSQ
1499,900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),138,0,0,0.0,0,0,0,0,0,33678491520,244047040,KSQ
1500,138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,1924,1,18,0.94,1906,1949,1900,89077,170872744,33676164496,17503204,KSQ
1501,451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2345,1,5,0.21,2340,2375,2330,224585,526897043,33650750000,14350000,KSQ
1502,079170,KR7079170007,한창산업,KOSDAQ,중견기업부,6450,1,50,0.78,6430,6490,6300,24033,154046280,33540000000,5200000,KSQ
1503,258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,1340,1,31,2.37,1309,1365,1309,157090,209699259,33488320560,24991284,KSQ
1504,018680,KR7018680009,서울제약,KOSDAQ,벤처기업부,2855,2,-5,-0.17,2860,2900,2835,22934,65595595,33287355745,11659319,KSQ
1505,232830,KR7232830000,아이티센피엔에스,KOSDAQ,벤처기업부,2005,1,7,0.35,1998,2060,1880,53120,106263645,33150120630,16533726,KSQ
1506,069920,KR7069920007,엑시온그룹,KOSDAQ,중견기업부,712,1,9,1.28,718,789,704,754883,555654054,33095617608,46482609,KSQ
1507,079650,KR7079650008,서산,KOSDAQ,중견기업부,1653,1,1,0.06,1652,1688,1555,51177,83006231,33060000000,20000000,KSQ
1508,053290,KR7053290003,NE능률,KOSDAQ,투자주의환기종목(소속부없음),1999,1,77,4.01,1912,2000,1903,59437,115571787,33036087693,16526307,KSQ
1509,115160,KR7115160004,휴맥스,KOSDAQ,중견기업부,750,2,-30,-3.85,781,800,747,804797,613443776,32977593000,43970124,KSQ
1510,142760,KR7142760008,모아라이프플러스,KOSDAQ,기술성장기업부,805,2,-1,-0.12,807,831,787,1612726,1297665754,32850669425,40808285,KSQ
1511,405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,2550,3,0,0.0,2550,2690,2520,10726,27340435,32839093800,12878076,KSQ
1512,001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1481,1,31,2.14,1451,1481,1448,62312,91445615,32785637500,22137500,KSQ
1513,188040,KR7188040000,바이오포트,KOSDAQ,벤처기업부,7000,2,-40,-0.57,7040,7100,6960,29276,205726520,32755156000,4679308,KSQ
1514,222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,2960,2,-60,-1.99,3020,3040,2950,16857,50253875,32653189680,11031483,KSQ
1515,049080,KR7049080005,기가레인,KOSDAQ,벤처기업부,383,1,7,1.86,376,390,358,981436,366109814,32510321901,84883347,KSQ
1516,090150,KR7090150004,아이윈,KOSDAQ,중견기업부,776,1,37,5.01,746,787,740,664771,510431888,32495227368,41875293,KSQ
